transaction_id,customer_id,age,gender,marital_status,employment_status,income_bracket,account_tenure_months,credit_limit,avg_monthly_spend,card_type,card_issuer,has_addon_card,is_blocked,transaction_time,transaction_dayofweek,transaction_hour,transaction_amount,currency,merchant_name,merchant_category_code,merchant_country,transaction_channel,entry_mode,otp_used,geo_latitude,geo_longitude,txns_last_1hr,txns_last_24hr,amount_last_24hr,txn_gap_minutes,txn_amount_to_avg_ratio,distance_from_home_km,usual_txn_hour_range,is_first_txn_today,is_night_txn,device_id,ip_address,device_type,device_change_flag,is_device_blacklisted,location_city,prior_fraud_count,rule_hit_flag,rule_hit_code,manual_review_flag,fraud_flag
b06d8c1b-87ad-48a4-ab76-634d023cbc1f,CUST3873,29,F,Divorced,Unemployed,<25K,29,100000,19301.65,Titanium,Visa,No,No,2024-03-04 05:16:24,Monday,5,134549.14,INR,Spencer Inc,5411,IN,ecom,contactless,Yes,14.1075,78.6044,0,19,39917.36,64,6.97,396.2,9-18,Yes,Yes,53a116f5,202.83.46.221,iOS,Yes,No,Princeshire,0,Yes,RULE_30,Yes,0
f594c6c1-c4a4-4941-89e9-ed15fa5398df,CUST8951,32,F,Single,Unemployed,50K-1L,72,150000,20277.29,Gold,RuPay,Yes,No,2024-10-01 11:56:38,Tuesday,11,99600.64,INR,Diaz PLC,5732,IN,POS,chip,Yes,18.5675,83.15,5,19,3479.68,88,4.91,643.72,9-18,Yes,No,2b4116d2,163.160.189.41,Windows,Yes,No,Port Davidshire,0,Yes,RULE_6,Yes,0
28eaa810-1b93-4464-b5bd-117cb518e0cd,CUST9543,66,M,Married,Self-employed,<25K,113,150000,46206.55,Gold,MasterCard,Yes,No,2025-04-05 03:47:16,Saturday,3,107066.34,INR,"Lyons, Smith and Alvarado",5812,IN,ATM,manual,Yes,21.1802,81.3074,2,3,24338.23,55,2.32,334.63,9-18,No,Yes,73257fc3,144.217.201.245,iOS,No,No,Kathrynview,0,Yes,RULE_5,Yes,0
26e15c3f-a629-4867-95b6-755655cbca0d,CUST3232,43,M,Single,Self-employed,<25K,75,25000,49101.69,Titanium,MasterCard,Yes,No,2024-11-21 16:59:32,Thursday,16,21097.33,INR,Nguyen PLC,6011,IN,POS,chip,Yes,22.0096,77.0046,1,10,45667.49,11,0.43,553.67,10-22,Yes,No,ce5cee74,213.233.85.89,Windows,No,No,South Amandamouth,0,Yes,RULE_21,Yes,0
90c1c318-3ffe-4113-ae80-f9c75b1716fc,CUST1012,52,F,Married,Student,25K-50K,120,50000,29773.21,Gold,RuPay,Yes,No,2024-12-28 11:36:10,Saturday,11,4604.62,INR,Nguyen PLC,5999,IN,MobileApp,manual,Yes,28.4106,82.8251,3,19,15658.48,39,0.15,455.59,8-20,No,No,6f8c9694,134.219.38.58,iOS,No,No,Lake Sarahville,0,Yes,RULE_18,No,0
02bdd08a-8fa2-4db6-8c19-b40ae1d1a8ef,CUST2961,55,M,Divorced,Self-employed,<25K,9,100000,37854.03,Gold,RuPay,Yes,No,2025-01-26 23:15:29,Sunday,23,20485.02,INR,Durham-Haley,5311,IN,ATM,chip,Yes,19.3218,85.1971,2,19,28269.42,21,0.54,695.04,10-22,Yes,Yes,b2daa1b2,92.108.156.96,Android,No,No,Joseton,0,Yes,RULE_24,Yes,0
591ef2ea-ad80-40a8-acf3-f8358c5341ac,CUST4852,31,M,Married,Salaried,50K-1L,95,25000,26269.23,Platinum,RuPay,No,No,2025-05-07 03:35:10,Wednesday,3,11365.46,INR,Cameron Inc,5999,IN,ecom,contactless,Yes,13.7063,82.5751,3,3,6889.13,32,0.43,474.93,9-18,Yes,Yes,0377e224,95.198.8.162,iOS,No,No,Davidborough,0,No,,No,0
03bc4706-5bbe-41e2-9390-5a97d41fa65c,CUST1160,57,F,Married,Salaried,50K-1L,63,25000,44060.51,Platinum,MasterCard,Yes,No,2024-03-22 16:29:15,Friday,16,8547.76,INR,Shields-Wilson,5999,IN,MobileApp,swipe,Yes,23.604,85.9603,2,4,28507.82,22,0.19,947.32,10-22,Yes,No,38ae9358,135.25.212.149,MacOS,No,No,East Bryanland,0,Yes,RULE_5,No,0
ba8a7843-d751-4bd6-9500-da214701e84f,CUST6338,29,M,Single,Self-employed,>1L,113,50000,47990.39,Signature,RuPay,Yes,No,2025-05-15 08:17:38,Thursday,8,48062.78,INR,"Phillips, Whitney and Leblanc",5411,IN,ecom,swipe,Yes,27.068,77.8716,2,8,39572.91,110,1.0,894.57,9-18,No,No,1392b0ae,59.233.248.0,Windows,Yes,No,Kevinbury,0,No,,Yes,0
a5c11fa4-dd02-40f2-91b4-25bd4d581185,CUST6195,52,M,Divorced,Self-employed,25K-50K,16,200000,6203.08,Signature,RuPay,Yes,No,2025-03-29 09:45:41,Saturday,9,73216.16,INR,Moody-Brown,5999,IN,ecom,manual,Yes,21.0455,82.1681,1,20,2033.46,117,11.8,822.38,9-18,Yes,No,145ccce2,100.216.117.208,Windows,No,No,Lanceland,0,No,,No,0
e956b7c7-e6df-4ca5-9111-b64693a3f5cf,CUST6925,44,F,Married,Salaried,>1L,89,200000,16353.29,Gold,Amex,Yes,No,2024-04-22 02:01:26,Monday,2,127132.84,INR,Maxwell-Huang,5944,IN,POS,swipe,Yes,18.3351,86.1501,3,1,8187.88,79,7.77,531.21,9-18,Yes,Yes,f165907e,164.36.57.103,iOS,No,No,South Elaineburgh,0,Yes,RULE_19,Yes,0
282bfe51-ae34-49da-af47-bfca335a3cc7,CUST9496,40,M,Married,Student,50K-1L,44,150000,41015.88,Platinum,MasterCard,Yes,No,2025-05-04 23:41:37,Sunday,23,55073.17,INR,"Weber, Cooper and Navarro",5311,IN,ATM,manual,Yes,21.8536,86.0328,3,3,7844.89,79,1.34,223.83,9-18,Yes,Yes,6708a637,91.0.76.45,Android,No,No,New Johnberg,0,Yes,RULE_28,Yes,0
4005ec65-9c9f-46f5-924a-178cfae8cafb,CUST5265,68,M,Single,Student,>1L,91,150000,34643.28,Signature,MasterCard,No,No,2025-01-04 02:41:49,Saturday,2,5568.87,INR,"Powers, Hawkins and Mitchell",5411,IN,ecom,contactless,Yes,13.9854,77.5223,5,4,10748.01,24,0.16,642.6,8-20,No,Yes,6d96acd3,139.176.3.2,MacOS,Yes,No,Brandonshire,0,No,,Yes,0
ddeb2f73-c35c-4aaa-b92b-f244141e540d,CUST5744,39,M,Single,Self-employed,>1L,54,25000,48422.16,Signature,Amex,No,No,2024-09-19 03:41:59,Thursday,3,380.45,INR,Harvey Group,5812,IN,MobileApp,manual,Yes,17.4603,83.2429,0,15,2360.56,63,0.01,103.38,10-22,Yes,Yes,48091546,62.183.67.61,Windows,Yes,No,West Dale,0,Yes,RULE_20,No,0
ad91d827-864c-485e-a427-5bbaf6f001c3,CUST8611,49,M,Married,Unemployed,<25K,101,150000,47692.01,Gold,Amex,No,No,2024-06-07 08:49:16,Friday,8,6689.66,INR,Hays-Parker,6011,IN,MobileApp,swipe,Yes,21.3634,87.8892,5,11,7148.1,40,0.14,313.19,9-18,Yes,No,b338393c,143.101.135.195,Windows,No,No,New Donaldmouth,0,No,,No,0
8bea0ca1-4e16-46f6-9877-ed655217fd66,CUST6428,44,F,Married,Salaried,25K-50K,35,50000,30039.32,Platinum,MasterCard,No,No,2024-07-30 10:44:42,Tuesday,10,63442.06,INR,Kaiser Inc,5732,IN,ecom,chip,Yes,23.8718,80.2053,2,6,24520.59,94,2.11,804.66,8-20,No,No,0c0c1b4d,104.68.224.79,Android,Yes,No,Murphybury,0,No,,Yes,0
fdc7b4d5-4760-4aaf-a37f-b1bbbbd05211,CUST3303,67,M,Single,Unemployed,<25K,43,50000,17180.36,Gold,RuPay,No,No,2025-04-08 08:31:02,Tuesday,8,30357.75,INR,Brown-Guzman,6011,IN,ecom,chip,Yes,15.983,88.2815,2,1,32065.42,18,1.77,952.46,8-20,No,No,9c3649db,15.104.46.71,Android,No,No,Nielsenton,0,No,,Yes,0
fb162c0a-d012-4064-841e-efe0afe51be3,CUST7985,58,M,Married,Unemployed,<25K,42,50000,26182.72,Signature,Visa,Yes,No,2025-01-17 21:05:58,Friday,21,68693.44,INR,Lynch-Carrillo,5311,IN,MobileApp,manual,Yes,13.4799,80.4073,2,10,34121.4,112,2.62,409.07,9-18,No,No,65dfc37a,62.170.86.191,MacOS,No,No,Lake Jessicabury,0,No,,No,0
6fbfe3c6-3565-471c-b9df-1e2747b4e46c,CUST2836,55,M,Single,Salaried,50K-1L,111,25000,48692.05,Titanium,Amex,Yes,No,2024-05-04 01:50:27,Saturday,1,32095.06,INR,Ray PLC,5944,IN,MobileApp,manual,Yes,24.4436,85.006,4,6,17909.44,7,0.66,496.24,9-18,No,Yes,b6ad40fb,46.48.215.78,MacOS,No,No,Michaelside,0,Yes,RULE_9,Yes,0
09c107c4-801e-4e31-b31e-7daed4f88549,CUST2600,53,F,Divorced,Self-employed,25K-50K,68,25000,18804.89,Gold,Visa,No,No,2024-05-17 03:12:08,Friday,3,15226.53,INR,"Lewis, Long and Roy",5812,IN,ecom,swipe,Yes,14.957,81.274,3,1,38168.42,17,0.81,944.73,9-18,No,Yes,0c22e0e0,40.181.41.212,MacOS,Yes,No,Guyville,0,No,,Yes,0
50aa5a9d-239b-4a19-8c20-993ddd902ca2,CUST1984,24,F,Single,Self-employed,<25K,13,50000,29093.77,Platinum,RuPay,Yes,No,2024-12-26 08:42:08,Thursday,8,13118.57,INR,Mooney LLC,6011,IN,ecom,chip,Yes,26.8274,83.285,4,4,36321.41,82,0.45,411.37,8-20,No,No,3990a308,137.87.55.120,Android,No,No,Hillfurt,0,Yes,RULE_19,No,0
fe430f18-7aff-413a-aed6-a31407cd7075,CUST6824,29,M,Married,Self-employed,>1L,66,100000,10498.87,Platinum,RuPay,Yes,No,2024-06-01 21:29:29,Saturday,21,6540.69,INR,"Lee, Hayes and Villanueva",5812,IN,POS,chip,Yes,22.3167,80.5739,4,9,4465.38,30,0.62,383.75,10-22,No,No,70ccfd86,139.191.138.152,Android,No,No,South Aaronburgh,0,No,,No,0
479c118a-1cc4-48e9-98ac-0927c70b07be,CUST7176,63,M,Divorced,Salaried,>1L,84,200000,16623.45,Gold,RuPay,Yes,No,2024-10-29 19:19:01,Tuesday,19,33157.39,INR,Graham-Oliver,5311,IN,ecom,chip,Yes,20.1639,85.6449,4,10,42275.26,79,1.99,54.73,9-18,No,No,267b9bdc,113.89.132.246,Unknown,Yes,No,Roweberg,0,Yes,RULE_25,Yes,0
e8ad71ce-490c-442a-a95e-b6a665c9853f,CUST1332,64,F,Divorced,Student,<25K,32,200000,24880.5,Gold,RuPay,No,No,2024-03-26 00:24:54,Tuesday,0,152982.75,INR,Armstrong and Sons,5812,IN,ecom,swipe,Yes,23.0386,77.7161,2,20,6603.6,43,6.15,350.65,10-22,No,Yes,1947f1dd,156.227.180.30,Android,No,No,Debraberg,0,No,,No,0
36628393-084c-4aa7-97fd-2b1a30423946,CUST6198,63,F,Single,Unemployed,<25K,41,25000,49033.25,Signature,RuPay,No,No,2024-04-04 08:29:43,Thursday,8,34741.27,INR,"Rogers, Lang and Moss",5732,IN,ATM,manual,Yes,21.0682,79.5981,1,11,36975.03,63,0.71,763.79,9-18,Yes,No,93c31f47,191.58.95.0,Unknown,Yes,No,North Christine,0,Yes,RULE_26,Yes,0
32715b16-85ea-48d5-9eba-7d691d9d6c4f,CUST5403,33,F,Divorced,Self-employed,>1L,104,25000,25063.82,Platinum,RuPay,Yes,No,2024-01-27 16:50:38,Saturday,16,4300.07,INR,"Tate, Dunn and Delgado",5812,IN,ATM,swipe,Yes,16.4491,73.2979,5,12,33660.42,54,0.17,696.08,9-18,No,No,fcadb9f4,105.103.173.224,Windows,Yes,No,Port Jacobville,0,No,,Yes,0
5094d38e-45c3-48f0-9360-d2c89326ac8c,CUST3656,70,M,Married,Salaried,<25K,96,150000,48664.15,Platinum,MasterCard,No,No,2024-07-15 08:51:46,Monday,8,188207.65,INR,"Larson, Becker and Romero",5999,IN,ATM,chip,Yes,26.1469,73.9343,0,12,35662.27,17,3.87,587.36,8-20,Yes,No,d062a993,130.134.165.213,iOS,Yes,No,Wallsside,0,No,,No,0
9b726ae1-deb2-46db-930b-6f92ba24c46e,CUST9978,42,F,Single,Salaried,50K-1L,32,100000,11362.16,Signature,MasterCard,No,No,2023-12-03 22:58:29,Sunday,22,6334.4,INR,Jefferson LLC,5311,IN,MobileApp,chip,Yes,26.2948,74.2189,5,11,45637.42,73,0.56,575.3,10-22,No,No,7b0528ff,204.232.70.94,Unknown,No,No,South Matthewfurt,0,Yes,RULE_21,No,0
ed4de7e1-e5fa-4eb8-9fdb-aebcc0057a6b,CUST8264,28,M,Divorced,Student,>1L,21,200000,16511.46,Signature,Visa,No,No,2024-05-11 21:51:55,Saturday,21,186285.69,INR,Moses Ltd,5999,IN,ecom,contactless,Yes,14.7183,76.9896,3,18,47305.14,18,11.28,716.92,9-18,Yes,No,702c16a2,77.136.176.125,MacOS,No,No,Port Veronica,0,Yes,RULE_2,No,0
041d9c6f-5c6f-4b1b-9687-6425deee0e55,CUST2748,65,M,Single,Unemployed,25K-50K,114,200000,41803.71,Titanium,Amex,Yes,No,2024-09-26 12:30:45,Thursday,12,194384.24,INR,Santos and Sons,5411,IN,ATM,swipe,Yes,20.9754,77.6345,1,6,43087.72,27,4.65,499.84,10-22,No,No,1cd9da25,158.36.77.147,MacOS,Yes,No,Elizabethmouth,0,No,,Yes,0
cf8e73f7-3564-4b78-ba46-998c45dfd15b,CUST8016,69,F,Married,Self-employed,>1L,95,100000,10796.09,Platinum,Visa,No,No,2024-07-27 17:23:08,Saturday,17,122998.86,INR,Fritz PLC,6011,IN,ecom,contactless,Yes,16.1419,84.51,1,9,8329.92,19,11.39,245.49,10-22,Yes,No,27391962,51.29.250.179,Unknown,Yes,No,Williamsshire,0,No,,Yes,0
cadddc2e-ca26-49da-acbc-da26fcc416b4,CUST2503,29,M,Single,Salaried,>1L,93,150000,19015.83,Platinum,MasterCard,No,No,2024-09-03 07:34:55,Tuesday,7,39780.35,INR,"Rowe, Oliver and Price",5411,IN,ATM,manual,Yes,22.0075,87.8965,1,9,43190.06,62,2.09,80.48,8-20,No,No,b8da8a25,27.197.83.180,MacOS,No,No,North Lisa,0,No,,Yes,0
74567409-22f3-4c8b-a631-714226212521,CUST1078,65,F,Divorced,Student,>1L,72,25000,7174.14,Gold,MasterCard,Yes,No,2024-12-08 07:23:20,Sunday,7,13991.93,INR,Tucker PLC,5732,IN,ATM,chip,Yes,13.2142,75.9454,3,19,30477.23,50,1.95,995.68,9-18,Yes,No,9868e234,64.28.89.176,iOS,Yes,No,Jameston,0,No,,No,0
2eb69451-cc09-4543-925f-995e42ff5793,CUST6880,28,M,Divorced,Student,<25K,78,200000,41772.26,Titanium,Amex,Yes,No,2024-05-11 08:11:31,Saturday,8,112328.33,INR,"Sanchez, Duran and Elliott",5732,IN,POS,contactless,Yes,22.9189,76.7321,3,17,25189.52,119,2.69,661.08,8-20,No,No,b33cb455,219.28.44.8,Android,No,No,Traceymouth,0,Yes,RULE_7,Yes,0
4cd0ebd8-55a1-4e33-97be-17ba3e4b3f4c,CUST9119,33,F,Single,Salaried,50K-1L,27,150000,35844.97,Titanium,Visa,No,No,2024-11-06 18:24:42,Wednesday,18,71426.64,INR,Thomas Inc,5411,IN,ATM,manual,Yes,12.9576,83.0647,2,19,46148.61,22,1.99,309.71,9-18,No,No,60f2b6c4,128.181.155.95,Android,Yes,No,North Patriciatown,0,No,,Yes,0
fa29162b-12e3-4d06-9cf4-f45972b4d19f,CUST9425,47,M,Married,Unemployed,50K-1L,97,150000,19116.93,Signature,Visa,No,Yes,2024-09-02 10:04:18,Monday,10,149982.07,INR,"Cook, Colon and Gonzales",5812,IN,ecom,swipe,No,17.6166,77.5113,6,3,10661.7,18,7.85,120.59,10-22,Yes,No,951d7880,121.112.30.15,iOS,Yes,No,Rosestad,3,Yes,RULE_4,Yes,1
883eee5b-1746-492a-87d7-b5d2c8be8e10,CUST9719,70,F,Single,Unemployed,<25K,90,25000,36520.71,Platinum,Amex,Yes,No,2024-08-12 19:10:52,Monday,19,9907.75,INR,"Garza, Cox and White",5732,IN,MobileApp,chip,Yes,25.2223,82.9576,3,4,48291.34,3,0.27,529.87,8-20,Yes,No,4d80ecd5,172.119.100.252,Unknown,No,No,Ariasfurt,0,No,,Yes,0
d4bea6bc-bc92-4d6e-a5ec-cc91d1161361,CUST7908,52,M,Single,Student,<25K,108,25000,21240.71,Platinum,Amex,No,No,2024-02-05 17:36:56,Monday,17,12899.72,INR,"Morales, Cross and Phillips",6011,IN,POS,manual,Yes,23.0821,80.2606,1,17,19363.72,57,0.61,927.77,10-22,Yes,No,afff999e,83.194.115.168,Android,No,No,Reynoldsland,0,Yes,RULE_19,Yes,0
cad2cd98-f602-4ffe-842e-f009e7f3bfa7,CUST8845,29,M,Divorced,Unemployed,<25K,95,150000,22862.21,Signature,Amex,No,No,2024-08-01 19:09:14,Thursday,19,3295.94,INR,Wilkins Ltd,5311,IN,POS,chip,Yes,25.3019,85.1174,0,16,23231.3,93,0.14,227.38,9-18,Yes,No,5ff83986,115.227.105.68,MacOS,Yes,No,East Deborahborough,0,No,,No,0
42fc555d-9d53-4efc-9e11-9f2ff4e4c98b,CUST5368,65,F,Divorced,Unemployed,25K-50K,94,200000,5693.53,Platinum,Amex,No,No,2025-04-21 14:29:45,Monday,14,43361.83,INR,"Alvarado, Goodman and Miles",5812,IN,POS,contactless,Yes,13.8204,82.7682,2,5,36893.08,100,7.62,604.6,8-20,Yes,No,7302bcb3,118.35.21.60,Android,Yes,No,Sandersburgh,0,Yes,RULE_22,Yes,0
1696a5e0-24a4-446d-baf8-91ce7554e362,CUST2660,59,M,Divorced,Self-employed,<25K,111,50000,14542.52,Platinum,MasterCard,No,No,2024-03-06 12:32:54,Wednesday,12,18584.88,INR,Robinson-Olsen,5411,IN,POS,swipe,Yes,26.8397,78.5805,4,3,5296.4,28,1.28,409.04,10-22,No,No,10133ecd,76.168.111.246,Unknown,No,No,Singletonberg,0,No,,No,0
5afaeb55-7ee6-4bbe-8512-177a43db2120,CUST9386,23,M,Single,Salaried,>1L,5,100000,5919.73,Signature,Amex,Yes,No,2024-06-11 21:44:09,Tuesday,21,71461.42,INR,Campbell-Campbell,5999,IN,POS,manual,Yes,15.0437,84.1183,3,1,6855.96,64,12.07,916.99,10-22,Yes,No,2c45fcff,69.110.163.145,MacOS,No,No,Williamview,0,Yes,RULE_3,Yes,0
c655da2c-d9ac-417e-a9a1-b809c6bb6db3,CUST1815,32,M,Married,Self-employed,25K-50K,20,100000,44771.22,Platinum,MasterCard,No,No,2024-10-09 20:35:17,Wednesday,20,5047.94,INR,Hurst Ltd,5944,IN,POS,contactless,Yes,20.9641,85.6396,0,1,4222.89,68,0.11,23.18,8-20,No,No,c3b127f5,14.116.101.232,Windows,Yes,No,Georgestad,0,No,,Yes,0
b7448b1c-d433-486c-8680-d2dd70d34443,CUST2363,34,F,Married,Student,>1L,96,200000,39296.62,Titanium,Amex,Yes,No,2025-02-28 03:42:17,Friday,3,199303.11,INR,Petersen-Hunter,6011,IN,ecom,chip,Yes,23.8698,87.2568,5,3,8557.6,65,5.07,698.56,8-20,No,Yes,c502d9a0,222.222.27.85,Android,No,No,Haneyberg,0,No,,Yes,0
4046bfc7-2d85-4843-91bf-473c3b7eac05,CUST8388,42,M,Divorced,Unemployed,50K-1L,72,100000,24987.76,Titanium,Amex,Yes,No,2024-06-28 18:09:39,Friday,18,8995.64,INR,"Clay, Bennett and Turner",5944,IN,ATM,contactless,Yes,18.7353,86.0621,3,1,26937.49,2,0.36,761.97,9-18,Yes,No,e5903e77,189.93.91.205,Android,Yes,No,Port Lisaville,0,Yes,RULE_24,No,0
fd72a56e-80bc-43b1-89f8-a7e7980bc424,CUST9357,45,F,Married,Student,<25K,111,100000,11177.96,Platinum,RuPay,Yes,No,2025-05-17 09:07:28,Saturday,9,94772.67,INR,Webb and Sons,5311,IN,ATM,chip,Yes,25.6106,79.178,5,4,12153.91,41,8.48,879.18,10-22,Yes,No,ba65fd8d,217.105.25.197,Windows,No,No,North Theresaside,0,Yes,RULE_3,Yes,0
915ef7ab-eb09-4d4b-ac07-87b4a0a1984a,CUST3053,26,M,Married,Unemployed,25K-50K,45,150000,24622.27,Signature,RuPay,Yes,No,2025-05-08 08:34:14,Thursday,8,201641.99,INR,Harrison Inc,5311,IN,POS,contactless,Yes,14.6381,83.7688,2,18,46464.96,98,8.19,643.15,8-20,No,No,331b98af,85.204.33.92,iOS,Yes,No,Wilsonborough,0,No,,No,0
3d15155f-f083-45da-8546-cd471c36f170,CUST9799,54,M,Single,Unemployed,<25K,47,100000,27834.36,Gold,RuPay,Yes,No,2024-01-05 04:11:12,Friday,4,16278.39,INR,"Stevens, Bray and Jones",5812,IN,ATM,contactless,Yes,26.8179,83.2216,4,1,25923.95,45,0.58,865.54,8-20,No,Yes,9123ce8d,153.174.176.86,Android,No,No,Jonesborough,0,No,,No,0
404b66a4-583a-435d-8b8b-c36b8462d057,CUST6665,54,F,Married,Unemployed,50K-1L,73,200000,15370.35,Platinum,RuPay,No,No,2025-03-28 20:15:34,Friday,20,11116.66,INR,Carlson Ltd,5411,IN,MobileApp,swipe,Yes,25.8466,78.8588,5,15,16652.88,15,0.72,375.39,10-22,Yes,No,a854c8ab,46.241.38.105,Windows,Yes,No,Nelsonbury,0,No,,No,0
a8f30d10-bf59-4275-a902-394e530d0aa6,CUST4046,39,M,Single,Self-employed,25K-50K,58,50000,44624.21,Platinum,Amex,Yes,No,2023-12-14 13:08:38,Thursday,13,26930.71,INR,Garcia-Vargas,5732,IN,ATM,contactless,Yes,13.4157,78.0052,2,4,13601.28,71,0.6,637.86,10-22,No,No,797299aa,67.57.113.200,Android,No,No,Markbury,0,Yes,RULE_11,No,0
43d7138e-d89c-4892-ab4c-0f8a41d65b73,CUST7089,18,M,Married,Salaried,25K-50K,72,200000,16798.47,Platinum,Visa,No,No,2024-04-03 07:33:08,Wednesday,7,69413.37,INR,Pope-Lynch,6011,IN,ATM,chip,Yes,22.1972,85.8546,3,14,25487.83,78,4.13,534.91,8-20,No,No,f0520f47,150.229.222.231,Windows,Yes,No,North Christine,0,Yes,RULE_26,Yes,0
8109242c-2e3e-48eb-b580-85a154c02270,CUST4938,47,F,Single,Salaried,50K-1L,44,200000,47249.78,Signature,Visa,Yes,No,2023-12-08 23:17:38,Friday,23,61810.15,INR,Rose PLC,5311,IN,ecom,swipe,Yes,25.9293,81.746,3,11,28999.74,117,1.31,72.21,10-22,Yes,Yes,b926007c,154.181.132.134,Unknown,No,No,East Davidburgh,0,Yes,RULE_11,No,0
aaee017f-efc9-4dce-aee3-8bfc80d9bc61,CUST6006,38,M,Married,Salaried,25K-50K,69,100000,23040.19,Platinum,Visa,Yes,No,2024-03-26 04:52:31,Tuesday,4,68737.06,INR,Caldwell-Willis,5732,IN,ecom,swipe,Yes,21.8609,83.6723,3,8,45776.58,63,2.98,907.03,10-22,Yes,Yes,7b14389b,102.253.52.223,Windows,No,No,New Derekfort,0,Yes,RULE_26,Yes,0
e3f1f178-1c10-405e-b0f5-2a772e5c1452,CUST9014,56,F,Divorced,Self-employed,<25K,38,100000,27836.93,Signature,Visa,No,No,2025-05-10 14:39:56,Saturday,14,39314.63,INR,"Watkins, Snyder and Avila",5732,IN,MobileApp,contactless,Yes,25.6827,79.4331,2,2,13781.7,94,1.41,219.34,10-22,Yes,No,d70aa595,4.47.198.169,Android,No,No,West Bryanburgh,0,No,,Yes,0
ee6739ae-ee92-4501-8472-08bdbb0da164,CUST1640,67,F,Married,Self-employed,25K-50K,91,25000,27562.06,Titanium,RuPay,No,No,2024-07-01 14:59:03,Monday,14,37179.3,INR,Lam LLC,6011,IN,MobileApp,chip,Yes,27.0728,81.8959,0,19,16535.88,96,1.35,908.71,9-18,Yes,No,234d202f,71.247.80.244,Windows,No,No,Pooleview,0,Yes,RULE_21,Yes,0
2237431d-8609-477b-9bdf-df836a33b258,CUST6700,59,M,Single,Unemployed,<25K,6,200000,34340.51,Titanium,MasterCard,No,No,2024-10-26 10:26:48,Saturday,10,16621.16,INR,"Silva, Austin and Kline",5812,IN,ATM,manual,Yes,24.6222,77.6778,0,8,27068.5,63,0.48,724.75,8-20,Yes,No,db2fd2ad,148.204.185.54,Android,No,No,West Jessica,0,Yes,RULE_22,Yes,0
77833ddc-d2ba-41b0-8137-bff47645be33,CUST9801,67,M,Divorced,Salaried,25K-50K,43,150000,11056.75,Signature,MasterCard,Yes,No,2024-10-04 11:20:00,Friday,11,161733.93,INR,Harris-Rice,5812,IN,MobileApp,swipe,Yes,27.8608,83.336,2,11,26444.54,64,14.63,289.26,9-18,No,No,f76ee309,98.199.122.14,Windows,Yes,No,Brianfort,0,No,,No,0
73f32e66-7b1e-4f9c-8037-596acfdf04bc,CUST5561,47,M,Divorced,Salaried,>1L,107,25000,47303.82,Platinum,Amex,No,No,2024-08-30 04:53:53,Friday,4,14110.15,INR,"Jones, Camacho and Herrera",5732,IN,MobileApp,contactless,Yes,25.9635,79.7967,5,10,33835.56,10,0.3,984.28,9-18,Yes,Yes,c88e96dc,90.32.72.253,iOS,No,No,Port Joannview,0,No,,Yes,0
a0496044-dcb1-4237-ab43-2f73359a20ac,CUST6122,47,F,Married,Unemployed,<25K,109,25000,25335.48,Platinum,Amex,Yes,No,2024-02-13 20:26:59,Tuesday,20,14521.49,INR,Smith and Sons,6011,IN,ATM,manual,Yes,23.2362,77.4444,3,12,49678.96,14,0.57,689.52,9-18,No,No,48907dd8,50.252.13.45,Windows,No,No,Smithfort,0,No,,No,0
5545733b-45bf-4c53-9b77-5f6b2e859970,CUST6035,18,M,Divorced,Self-employed,>1L,4,50000,33609.31,Signature,Visa,Yes,No,2025-04-02 22:14:37,Wednesday,22,54460.12,INR,Armstrong PLC,5812,IN,POS,chip,Yes,13.3087,87.503,4,2,44596.93,19,1.62,776.62,9-18,Yes,No,874107bf,39.191.172.206,Windows,Yes,No,Taylorhaven,0,Yes,RULE_13,No,0
7306c822-d349-4f99-9c02-05b78024d6c4,CUST1787,69,M,Married,Student,<25K,70,200000,19316.39,Gold,RuPay,No,No,2024-02-14 11:01:10,Wednesday,11,53940.88,INR,Little-Dixon,5732,IN,POS,manual,Yes,15.3983,87.0041,4,16,1570.46,58,2.79,250.33,8-20,Yes,No,ade8b8b2,45.172.194.198,Windows,No,No,Rachelton,0,No,,Yes,0
4a1385fd-a5c7-4d3b-af1d-bc49e2717f29,CUST5132,42,F,Divorced,Student,50K-1L,61,50000,47315.12,Signature,Visa,No,No,2024-12-17 08:58:48,Tuesday,8,42770.03,INR,"Klein, Conley and Harris",5311,IN,ATM,swipe,Yes,17.0778,73.1469,3,1,10705.31,11,0.9,700.81,10-22,Yes,No,b06b9d79,9.93.157.45,iOS,No,No,South Ashley,0,No,,Yes,0
732c3892-963d-43bd-ad29-921005c765f6,CUST6835,70,F,Divorced,Unemployed,>1L,118,100000,33086.6,Gold,MasterCard,Yes,No,2024-05-26 12:22:49,Sunday,12,9353.07,INR,Castro-Lee,5732,IN,ATM,manual,Yes,25.9114,74.4458,4,3,16753.01,57,0.28,883.5,8-20,No,No,87aa7423,62.59.105.129,iOS,No,No,Port Amandaville,0,Yes,RULE_13,No,0
f271ea0e-4a98-479f-8d62-06324b40cd31,CUST5417,33,F,Single,Self-employed,<25K,79,150000,41173.48,Platinum,Visa,No,No,2024-11-24 04:22:29,Sunday,4,206535.56,INR,Ellison-Lopez,5732,IN,ecom,swipe,Yes,16.4217,86.268,4,14,10158.17,120,5.02,86.74,9-18,No,Yes,bc34c7ea,70.195.118.70,Android,No,No,Whitestad,0,Yes,RULE_24,Yes,0
